trade_date,crop_code,crop_name,market_code,market_name,average_price,volume,upper_price,middle_price,lower_price
2025-04-23,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,27708.0,12.5,10.0,5.0
2025-04-24,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,24612.0,12.5,10.0,5.0
2025-04-25,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,27460.0,12.5,10.0,5.0
2025-04-26,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,27930.0,12.5,10.0,5.0
2025-04-28,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,29116.0,12.5,10.0,5.0
2025-04-29,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,25296.0,12.5,10.0,5.0
2025-04-30,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,25796.0,12.5,10.0,5.0
2025-05-01,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,26152.0,12.5,10.0,5.0
2025-05-02,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,26360.0,12.5,10.0,5.0
2025-05-03,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,27800.0,12.5,10.0,5.0
2025-05-05,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,30528.0,12.5,10.0,5.0
2025-05-06,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,24732.0,12.5,10.0,5.0
2025-05-07,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,26112.0,12.5,10.0,5.0
2025-05-08,LB2,小白菜-蚵仔白,648,西螺鎮,9.6,27716.0,12.5,10.0,5.0
2025-05-09,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,26596.0,12.5,10.0,5.0
2025-05-10,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,27696.0,12.5,10.0,5.0
2025-05-12,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,30428.0,12.5,10.0,5.0
2025-05-13,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,24705.0,12.5,10.0,5.0
2025-05-14,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,25820.0,12.5,10.0,5.0
2025-05-15,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,24000.0,12.5,10.0,5.0
2025-05-16,LB2,小白菜-蚵仔白,648,西螺鎮,9.5,26494.0,12.5,10.0,5.0
2025-05-17,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,25320.0,15.0,12.5,7.5
2025-05-19,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,28460.0,15.0,12.5,7.5
2025-05-20,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,23356.0,17.5,12.5,7.5
2025-05-21,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,24767.0,17.3,12.5,7.5
2025-05-22,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23335.0,17.0,12.5,7.5
2025-05-23,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,23351.0,17.3,12.5,7.5
2025-05-24,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,25816.0,17.4,12.5,7.5
2025-05-26,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,27064.0,17.5,12.5,7.5
2025-05-27,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24419.0,17.1,12.5,7.5
2025-05-28,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,23516.0,20.0,15.0,10.0
2025-05-29,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,21513.0,19.9,15.0,10.0
2025-05-30,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,24412.0,20.0,15.0,10.0
2025-06-02,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,26006.0,20.0,15.0,10.0
2025-06-03,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,22144.0,20.0,15.0,10.0
2025-06-04,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,23067.0,20.0,15.0,10.0
2025-06-05,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,22216.0,20.0,15.0,10.0
2025-06-06,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,23340.0,20.0,15.0,10.0
2025-06-07,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,24992.0,20.0,15.0,10.0
2025-06-09,LB2,小白菜-蚵仔白,648,西螺鎮,25.0,22148.0,35.0,25.0,15.0
2025-06-10,LB2,小白菜-蚵仔白,648,西螺鎮,29.5,16606.0,40.0,30.0,17.5
2025-06-11,LB2,小白菜-蚵仔白,648,西螺鎮,34.0,15839.0,44.8,35.0,20.0
2025-06-12,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,12731.0,50.0,40.0,22.5
2025-06-13,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,14348.0,50.0,39.9,22.5
2025-06-14,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,15772.0,50.0,40.0,22.5
2025-06-16,LB2,小白菜-蚵仔白,648,西螺鎮,34.1,19203.0,44.5,35.0,20.0
2025-06-17,LB2,小白菜-蚵仔白,648,西螺鎮,34.2,15225.0,44.4,35.0,20.0
2025-06-18,LB2,小白菜-蚵仔白,648,西螺鎮,29.9,18358.0,40.0,30.0,17.5
2025-06-19,LB2,小白菜-蚵仔白,648,西螺鎮,25.1,17086.0,34.4,25.0,15.0
2025-06-20,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,20354.0,32.2,25.0,15.0
2025-06-21,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,21220.0,32.2,25.0,15.0
2025-06-23,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,23607.0,32.3,25.0,15.0
2025-06-24,LB2,小白菜-蚵仔白,648,西螺鎮,24.7,20272.0,32.1,25.0,15.0
2025-06-25,LB2,小白菜-蚵仔白,648,西螺鎮,22.2,20025.0,30.0,22.4,12.5
2025-06-26,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,20380.0,25.0,20.0,10.0
2025-06-27,LB2,小白菜-蚵仔白,648,西螺鎮,17.1,22842.0,22.3,17.5,10.0
2025-06-28,LB2,小白菜-蚵仔白,648,西螺鎮,15.2,25498.0,20.0,15.0,10.0
2025-06-30,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,28062.0,17.3,12.5,7.5
2025-07-01,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,23454.0,17.3,12.5,7.5
2025-07-02,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,24701.0,15.0,12.5,7.5
2025-07-03,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,24062.0,15.0,12.5,7.5
2025-07-04,LB2,小白菜-蚵仔白,648,西螺鎮,14.9,24100.0,20.0,15.0,10.0
2025-07-05,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,24198.0,25.0,20.0,10.0
2025-07-07,LB2,小白菜-蚵仔白,648,西螺鎮,25.0,24680.0,35.0,25.0,15.0
2025-07-08,LB2,小白菜-蚵仔白,648,西螺鎮,29.5,16709.0,40.0,30.0,17.5
2025-07-09,LB2,小白菜-蚵仔白,648,西螺鎮,25.0,19184.0,34.8,25.0,15.0
2025-07-10,LB2,小白菜-蚵仔白,648,西螺鎮,25.0,17486.0,34.9,25.0,15.0
2025-07-11,LB2,小白菜-蚵仔白,648,西螺鎮,25.1,19268.0,34.7,25.0,15.0
2025-07-12,LB2,小白菜-蚵仔白,648,西螺鎮,34.0,17717.0,44.7,34.9,20.0
2025-07-14,LB2,小白菜-蚵仔白,648,西螺鎮,47.3,14900.0,64.5,47.5,30.0
2025-07-15,LB2,小白菜-蚵仔白,648,西螺鎮,51.0,8240.0,75.0,50.0,30.0
2025-07-16,LB2,小白菜-蚵仔白,648,西螺鎮,59.8,6090.0,84.7,59.7,35.0
2025-07-17,LB2,小白菜-蚵仔白,648,西螺鎮,60.4,4620.0,84.4,60.0,35.0
2025-07-18,LB2,小白菜-蚵仔白,648,西螺鎮,60.1,6040.0,84.5,60.0,35.0
2025-07-19,LB2,小白菜-蚵仔白,648,西螺鎮,60.0,7500.0,85.0,60.0,35.0
2025-07-21,LB2,小白菜-蚵仔白,648,西螺鎮,59.3,10630.0,79.5,60.0,35.0
2025-07-22,LB2,小白菜-蚵仔白,648,西螺鎮,59.1,7796.0,79.6,60.0,35.0
2025-07-23,LB2,小白菜-蚵仔白,648,西螺鎮,46.8,9444.0,59.9,47.5,30.0
2025-07-24,LB2,小白菜-蚵仔白,648,西螺鎮,34.3,14629.0,45.3,35.0,20.0
2025-07-25,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,14307.0,49.9,40.0,22.5
2025-07-26,LB2,小白菜-蚵仔白,648,西螺鎮,38.6,16133.0,50.0,40.0,22.5
2025-07-28,LB2,小白菜-蚵仔白,648,西螺鎮,46.4,16302.0,59.7,47.3,30.0
2025-07-29,LB2,小白菜-蚵仔白,648,西螺鎮,46.6,12406.0,58.7,47.5,30.0
2025-07-30,LB2,小白菜-蚵仔白,648,西螺鎮,46.5,12758.0,59.6,47.5,30.0
2025-07-31,LB2,小白菜-蚵仔白,648,西螺鎮,34.2,14462.0,45.2,35.0,20.0
2025-08-01,LB2,小白菜-蚵仔白,648,西螺鎮,34.0,14521.0,44.9,34.9,20.0
2025-08-02,LB2,小白菜-蚵仔白,648,西螺鎮,29.6,17488.0,40.0,30.0,17.5
2025-08-04,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,17597.0,50.0,39.9,22.5
2025-08-05,LB2,小白菜-蚵仔白,648,西螺鎮,42.9,13856.0,55.0,44.8,25.0
2025-08-06,LB2,小白菜-蚵仔白,648,西螺鎮,47.6,11828.0,62.6,47.5,30.0
2025-08-07,LB2,小白菜-蚵仔白,648,西螺鎮,58.2,5610.0,83.8,57.2,35.0
2025-08-08,LB2,小白菜-蚵仔白,648,西螺鎮,72.9,4500.0,100.0,74.7,40.0
2025-08-09,LB2,小白菜-蚵仔白,648,西螺鎮,89.2,3368.0,127.2,90.0,45.0
2025-08-11,LB2,小白菜-蚵仔白,648,西螺鎮,98.0,3649.0,140.0,100.0,50.0
2025-08-12,LB2,小白菜-蚵仔白,648,西螺鎮,98.2,3334.0,140.0,100.0,50.0
2025-08-13,LB2,小白菜-蚵仔白,648,西螺鎮,98.0,3360.0,140.0,100.0,50.0
2025-08-14,LB2,小白菜-蚵仔白,648,西螺鎮,88.6,4103.0,119.8,90.0,45.0
2025-08-15,LB2,小白菜-蚵仔白,648,西螺鎮,72.0,4487.0,100.0,74.9,35.0
2025-08-16,LB2,小白菜-蚵仔白,648,西螺鎮,62.0,7530.0,84.9,65.0,30.0
2025-08-18,LB2,小白菜-蚵仔白,648,西螺鎮,47.5,11400.0,65.0,47.5,30.0
2025-08-19,LB2,小白菜-蚵仔白,648,西螺鎮,43.0,13727.0,54.9,44.9,25.0
2025-08-20,LB2,小白菜-蚵仔白,648,西螺鎮,31.5,16665.0,42.5,32.5,17.5
2025-08-21,LB2,小白菜-蚵仔白,648,西螺鎮,30.0,16711.0,40.0,30.0,17.5
2025-08-22,LB2,小白菜-蚵仔白,648,西螺鎮,25.1,19441.0,34.4,25.0,15.0
2025-08-23,LB2,小白菜-蚵仔白,648,西螺鎮,24.5,21464.0,32.4,25.0,15.0
2025-08-25,LB2,小白菜-蚵仔白,648,西螺鎮,19.1,25240.0,25.0,20.0,10.0
2025-08-26,LB2,小白菜-蚵仔白,648,西螺鎮,16.5,21555.0,22.3,17.4,7.5
2025-08-27,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,23765.0,20.0,15.0,9.9
2025-08-28,LB2,小白菜-蚵仔白,648,西螺鎮,12.4,22732.0,17.5,12.3,7.5
2025-08-29,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,25775.0,17.3,12.3,7.5
2025-08-30,LB2,小白菜-蚵仔白,648,西螺鎮,14.9,25010.0,20.0,15.0,10.0
2025-09-01,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,27348.0,20.0,15.0,10.0
2025-09-02,LB2,小白菜-蚵仔白,648,西螺鎮,14.9,22045.0,20.0,15.0,10.0
2025-09-03,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24892.0,17.5,12.5,7.5
2025-09-04,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,22574.0,17.4,12.5,7.5
2025-09-05,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24184.0,17.2,12.5,7.5
2025-09-08,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,27806.0,17.3,12.5,7.5
2025-09-09,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24501.0,16.9,12.5,7.5
2025-09-10,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,25853.0,15.0,12.4,7.5
2025-09-11,LB2,小白菜-蚵仔白,648,西螺鎮,9.6,24061.0,12.7,10.0,5.0
2025-09-12,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,25609.0,15.0,12.4,7.5
2025-09-13,LB2,小白菜-蚵仔白,648,西螺鎮,11.9,27595.0,15.0,12.2,7.5
2025-09-15,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,28585.0,15.0,12.5,7.5
2025-09-16,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,24579.0,15.0,12.5,7.5
2025-09-17,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,25216.0,15.0,12.5,7.5
2025-09-18,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23698.0,17.0,12.5,7.5
2025-09-19,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,22820.0,20.0,15.0,10.0
2025-09-20,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,25038.0,20.0,15.0,10.0
2025-09-22,LB2,小白菜-蚵仔白,648,西螺鎮,18.9,25209.0,25.0,19.9,10.0
2025-09-23,LB2,小白菜-蚵仔白,648,西螺鎮,21.5,19672.0,27.5,22.4,12.5
2025-09-24,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,20226.0,29.4,22.5,12.5
2025-09-25,LB2,小白菜-蚵仔白,648,西螺鎮,22.0,17810.0,30.0,22.5,12.5
2025-09-26,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,20466.0,29.4,22.5,12.5
2025-09-27,LB2,小白菜-蚵仔白,648,西螺鎮,24.9,19844.0,35.0,24.9,15.0
2025-09-29,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,17359.0,50.0,40.0,22.5
2025-09-30,LB2,小白菜-蚵仔白,648,西螺鎮,46.5,14562.0,60.0,47.4,30.0
2025-10-01,LB2,小白菜-蚵仔白,648,西螺鎮,51.0,10177.0,74.6,49.9,30.0
2025-10-02,LB2,小白菜-蚵仔白,648,西螺鎮,51.0,8242.0,75.0,50.0,30.0
2025-10-03,LB2,小白菜-蚵仔白,648,西螺鎮,57.7,9065.0,80.0,59.5,30.0
2025-10-04,LB2,小白菜-蚵仔白,648,西螺鎮,51.0,9360.0,75.0,50.0,30.0
2025-10-07,LB2,小白菜-蚵仔白,648,西螺鎮,50.0,10608.0,70.0,50.0,30.0
2025-10-08,LB2,小白菜-蚵仔白,648,西螺鎮,47.7,12945.0,64.5,47.5,30.0
2025-10-09,LB2,小白菜-蚵仔白,648,西螺鎮,47.0,11905.0,62.1,47.5,30.0
2025-10-10,LB2,小白菜-蚵仔白,648,西螺鎮,47.5,12985.0,63.4,47.5,30.0
2025-10-11,LB2,小白菜-蚵仔白,648,西螺鎮,47.1,14978.0,60.0,47.5,30.0
2025-10-13,LB2,小白菜-蚵仔白,648,西螺鎮,47.1,15653.0,61.3,47.5,30.0
2025-10-14,LB2,小白菜-蚵仔白,648,西螺鎮,46.5,13105.0,59.7,47.5,30.0
2025-10-15,LB2,小白菜-蚵仔白,648,西螺鎮,44.3,15335.0,56.3,45.0,27.5
2025-10-16,LB2,小白菜-蚵仔白,648,西螺鎮,44.0,12025.0,57.3,45.0,27.5
2025-10-17,LB2,小白菜-蚵仔白,648,西螺鎮,36.0,15137.0,47.3,37.4,20.0
2025-10-18,LB2,小白菜-蚵仔白,648,西螺鎮,31.6,18333.0,42.4,32.5,17.5
2025-10-20,LB2,小白菜-蚵仔白,648,西螺鎮,27.6,21620.0,37.2,27.5,17.5
2025-10-21,LB2,小白菜-蚵仔白,648,西螺鎮,25.0,18000.0,35.0,25.0,15.0
2025-10-22,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,21407.0,32.2,24.9,15.0
2025-10-23,LB2,小白菜-蚵仔白,648,西螺鎮,25.1,18223.0,34.7,25.0,15.0
2025-10-24,LB2,小白菜-蚵仔白,648,西螺鎮,31.5,16549.0,42.5,32.5,17.5
2025-10-25,LB2,小白菜-蚵仔白,648,西螺鎮,42.9,15561.0,55.0,44.7,25.0
2025-10-27,LB2,小白菜-蚵仔白,648,西螺鎮,40.6,18378.0,52.4,42.5,22.5
2025-10-28,LB2,小白菜-蚵仔白,648,西螺鎮,38.5,13576.0,50.0,40.0,22.5
2025-10-29,LB2,小白菜-蚵仔白,648,西螺鎮,31.9,17101.0,43.0,32.5,17.5
2025-10-30,LB2,小白菜-蚵仔白,648,西螺鎮,27.5,16726.0,37.4,27.5,17.5
2025-10-31,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,19995.0,32.5,25.0,15.0
2025-11-01,LB2,小白菜-蚵仔白,648,西螺鎮,22.0,21300.0,30.0,22.5,12.5
2025-11-03,LB2,小白菜-蚵仔白,648,西螺鎮,21.5,23770.0,27.5,22.5,12.5
2025-11-04,LB2,小白菜-蚵仔白,648,西螺鎮,19.2,21914.0,25.0,20.0,10.0
2025-11-05,LB2,小白菜-蚵仔白,648,西螺鎮,17.2,22556.0,22.8,17.5,10.0
2025-11-06,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,21396.0,20.0,15.0,10.0
2025-11-07,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24624.0,17.7,12.5,7.5
2025-11-08,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,22440.0,20.0,15.0,10.0
2025-11-10,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,24582.0,25.1,20.0,10.0
2025-11-11,LB2,小白菜-蚵仔白,648,西螺鎮,19.1,22004.0,25.0,20.0,10.0
2025-11-12,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,22460.0,25.0,20.0,10.0
2025-11-13,LB2,小白菜-蚵仔白,648,西螺鎮,17.2,21770.0,22.6,17.5,10.0
2025-11-14,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,23968.0,20.0,15.0,10.0
2025-11-15,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,25700.0,17.5,12.5,7.5
2025-11-17,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,27549.0,17.5,12.5,7.5
2025-11-18,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,24516.0,15.0,12.5,7.5
2025-11-19,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,25792.0,15.0,12.4,7.5
2025-11-20,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,23953.0,15.0,12.5,7.5
2025-11-21,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,25705.0,15.0,12.5,7.5
2025-11-22,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,26580.0,15.0,12.5,7.5
2025-11-24,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,28344.0,15.0,12.5,7.5
2025-11-25,LB2,小白菜-蚵仔白,648,西螺鎮,11.9,24908.0,15.0,12.4,7.5
2025-11-26,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,25876.0,15.0,12.4,7.5
2025-11-27,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,23498.0,15.0,12.5,7.5
2025-11-28,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,25775.0,15.0,12.5,7.5
2025-11-29,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,27204.0,15.0,12.5,7.5
2025-12-01,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,26415.0,20.0,15.0,10.0
2025-12-02,LB2,小白菜-蚵仔白,648,西螺鎮,15.0,23898.0,20.0,15.0,10.0
2025-12-03,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,25009.0,17.7,12.5,7.5
2025-12-04,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23622.0,17.1,12.5,7.5
2025-12-05,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,25513.0,17.3,12.4,7.5
2025-12-06,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24027.0,17.4,12.5,7.5
2025-12-08,LB2,小白菜-蚵仔白,648,西螺鎮,12.7,27833.0,17.1,12.4,7.5
2025-12-09,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,21615.0,17.3,12.5,7.5
2025-12-10,LB2,小白菜-蚵仔白,648,西螺鎮,10.5,24024.0,15.0,10.0,7.5
2025-12-11,LB2,小白菜-蚵仔白,648,西螺鎮,10.9,22591.0,16.0,10.0,7.5
2025-12-12,LB2,小白菜-蚵仔白,648,西螺鎮,10.5,24806.0,15.0,10.0,7.5
2025-12-13,LB2,小白菜-蚵仔白,648,西螺鎮,10.5,24459.0,15.0,10.0,7.5
2025-12-15,LB2,小白菜-蚵仔白,648,西螺鎮,10.5,26783.0,15.0,10.0,7.5
2025-12-16,LB2,小白菜-蚵仔白,648,西螺鎮,12.4,22720.0,17.5,12.3,7.5
2025-12-17,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,24378.0,17.2,12.5,7.5
2025-12-18,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,22082.0,17.4,12.5,7.5
2025-12-19,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23583.0,17.2,12.5,7.5
2025-12-20,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,22215.0,17.4,12.5,7.5
2025-12-22,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,25841.0,17.2,12.5,7.5
2025-12-23,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,21503.0,17.3,12.5,7.5
2025-12-24,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23441.0,17.1,12.5,7.5
2025-12-25,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,21840.0,16.9,12.4,7.5
2025-12-26,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,21949.0,17.1,12.5,7.5
2025-12-27,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,19884.0,17.5,12.5,7.5
2025-12-29,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,22284.0,17.5,12.5,7.5
2025-12-30,LB2,小白菜-蚵仔白,648,西螺鎮,14.9,20359.0,20.0,15.0,10.0
2025-12-31,LB2,小白菜-蚵仔白,648,西螺鎮,17.0,18908.0,22.5,17.5,10.0
2026-01-01,LB2,小白菜-蚵仔白,648,西螺鎮,17.0,18927.0,22.3,17.4,10.0
2026-01-02,LB2,小白菜-蚵仔白,648,西螺鎮,17.1,19180.0,22.3,17.5,10.0
2026-01-03,LB2,小白菜-蚵仔白,648,西螺鎮,17.1,20086.0,22.2,17.5,10.0
2026-01-05,LB2,小白菜-蚵仔白,648,西螺鎮,17.0,21700.0,22.3,17.5,10.0
2026-01-06,LB2,小白菜-蚵仔白,648,西螺鎮,17.0,19078.0,22.4,17.5,10.0
2026-01-07,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,18658.0,25.0,20.0,10.0
2026-01-08,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,18194.0,25.0,20.0,10.0
2026-01-09,LB2,小白菜-蚵仔白,648,西螺鎮,21.4,17406.0,27.5,22.4,12.5
2026-01-10,LB2,小白菜-蚵仔白,648,西螺鎮,22.0,16728.0,30.0,22.4,12.5
2026-01-12,LB2,小白菜-蚵仔白,648,西螺鎮,24.4,18408.0,32.5,24.7,15.0
2026-01-13,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,16121.0,32.4,25.0,15.0
2026-01-14,LB2,小白菜-蚵仔白,648,西螺鎮,24.6,17563.0,32.3,25.0,15.0
2026-01-15,LB2,小白菜-蚵仔白,648,西螺鎮,24.7,17093.0,32.2,25.0,15.0
2026-01-16,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,18397.0,29.7,22.5,12.5
2026-01-17,LB2,小白菜-蚵仔白,648,西螺鎮,22.2,17426.0,30.0,22.5,12.5
2026-01-19,LB2,小白菜-蚵仔白,648,西螺鎮,22.2,19826.0,30.0,22.5,12.5
2026-01-20,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,17860.0,30.0,22.5,12.5
2026-01-21,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,19192.0,30.0,22.5,12.5
2026-01-22,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,17746.0,30.0,22.5,12.5
2026-01-23,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,18643.0,30.0,22.5,12.5
2026-01-24,LB2,小白菜-蚵仔白,648,西螺鎮,22.2,19317.0,30.0,22.5,12.5
2026-01-26,LB2,小白菜-蚵仔白,648,西螺鎮,22.1,21403.0,30.0,22.5,12.5
2026-01-27,LB2,小白菜-蚵仔白,648,西螺鎮,21.7,18384.0,27.7,22.5,12.5
2026-01-28,LB2,小白菜-蚵仔白,648,西螺鎮,19.2,20034.0,25.2,20.0,10.0
2026-01-29,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,17526.0,25.0,20.0,10.0
2026-01-30,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,17974.0,25.0,20.0,10.0
2026-01-31,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,17682.0,25.0,20.0,10.0
2026-02-02,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,19701.0,25.0,20.0,10.0
2026-02-03,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,16566.0,25.0,20.0,10.0
2026-02-04,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,18744.0,25.0,20.0,10.0
2026-02-05,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,17956.0,25.0,20.0,10.0
2026-02-06,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,18152.0,25.0,20.0,10.0
2026-02-07,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,18212.0,25.0,20.0,10.0
2026-02-09,LB2,小白菜-蚵仔白,648,西螺鎮,19.0,21468.0,25.0,20.0,10.0
2026-02-10,LB2,小白菜-蚵仔白,648,西螺鎮,17.1,18418.0,22.2,17.5,10.0
2026-02-11,LB2,小白菜-蚵仔白,648,西螺鎮,15.1,20225.0,20.0,15.0,10.0
2026-02-12,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,21747.0,17.6,12.5,7.5
2026-02-13,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,23748.0,17.1,12.5,7.5
2026-02-14,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,22758.0,17.3,12.5,7.5
2026-02-15,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,13080.0,17.5,12.5,7.5
2026-02-21,LB2,小白菜-蚵仔白,648,西螺鎮,17.0,15401.0,22.2,17.4,10.0
2026-02-23,LB2,小白菜-蚵仔白,648,西螺鎮,12.6,17232.0,17.5,12.5,7.5
2026-02-24,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,20517.0,15.0,12.4,7.5
2026-02-25,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,21275.0,15.0,12.4,7.5
2026-02-26,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,19028.0,15.0,12.5,7.5
2026-02-27,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,21048.0,15.0,12.5,7.5
2026-02-28,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,21625.0,15.0,12.5,7.5
2026-03-02,LB2,小白菜-蚵仔白,648,西螺鎮,12.0,23979.0,15.0,12.5,7.5
2026-03-03,LB2,小白菜-蚵仔白,648,西螺鎮,12.1,21470.0,15.0,12.5,7.5
